EntrezID	SL2.5_ID
101244828	Solyc02g082180
101249784	Solyc02g082000
101261226	Solyc04g080430
101250231	Solyc07g053710
101259322	Solyc03g121960
101268371	Solyc03g123730
101266531	Solyc07g005540
100736452	Solyc01g097440
101259811	Solyc11g071670
101257779	Solyc06g071410
101257901	Solyc01g103100
101268569	Solyc05g005000
104648669	Solyc08g016110
101256006	Solyc06g069730
101259714	Solyc12g014230
101254845	Solyc10g006440
101251283	Solyc04g080980
101257607	Solyc10g005280
101267893	Solyc05g055400
101253038	Solyc10g078770
104647683	Solyc05g050670
101263652	Solyc10g083630
101246253	Solyc06g035430
101244958	Solyc05g046010
101250650	Solyc02g086830
101257348	Solyc03g096190
101265700	Solyc11g011090
101251630	Solyc10g017530
778198	Solyc07g066240
101266559	Solyc01g079080
101254395	Solyc06g071500
101266645	Solyc06g069210
101255976	Solyc03g117640
101258512	Solyc02g086490
101265426	Solyc04g007980
101259218	Solyc12g009590
101259306	Solyc02g086470
100134883	Solyc04g077980
101257995	Solyc01g006930
101263717	Solyc06g060170
101244691	Solyc08g067410
101259486	Solyc09g098290
101262981	Solyc02g071170
101260798	Solyc12g006480
101246467	Solyc09g064520
101253514	Solyc08g081270
101249160	Solyc03g123490
101254810	Solyc06g060610
543642	Solyc07g049690
544246	Solyc12g049070
101254728	Solyc01g079960
101249118	Solyc09g008800
101254039	Solyc01g102940
101247350	Solyc08g069050
101245630	Solyc03g120350
104648456	Solyc07g040750
101264240	Solyc08g083120
101262050	Solyc08g083120
101265661	Solyc08g083120
101244464	Solyc08g083120
101249365	Solyc05g051820
101256256	Solyc03g007530
104649435	Solyc01g095640
101257507	Solyc09g056170
101251942	Solyc02g089170
101249127	Solyc01g100840
101260603	Solyc11g066320
101252316	Solyc01g007920
101261419	Solyc06g075220
101264240	Solyc08g083120
101262050	Solyc08g083120
101265661	Solyc08g083120
101244464	Solyc08g083120
101257703	Solyc09g075170
101257748	Solyc12g056700
101267789	Solyc03g123750
101257388	Solyc07g055000
101258345	Solyc03g093080
778245	Solyc05g048760
101248431	Solyc10g011760
101248283	Solyc12g094690
101267776	Solyc03g026120
544055	Solyc06g009970
101244084	Solyc06g009970
101268149	Solyc01g088060
101268364	Solyc12g044230
543920	Solyc02g067180
101264761	Solyc01g094840
101244241	Solyc10g081720
101263651	Solyc10g079250
101263918	Solyc07g049580
101247632	Solyc07g052670
101249330	Solyc02g068330
101265742	Solyc07g006610
101244665	Solyc05g015480
101267152	Solyc09g015080
101268746	Solyc03g078330
101259138	Solyc03g118810
778219	Solyc09g005830
101255805	Solyc07g007370
101249161	Solyc03g121270
101243968	Solyc12g039180
101247187	Solyc11g061960
101251289	Solyc05g056120
101259098	Solyc10g081320
101262395	Solyc12g056420
101266746	Solyc08g075830
101258770	Solyc07g064110
101267994	Solyc05g056470
101244264	Solyc03g096790
101259434	Solyc04g081310
101260600	Solyc02g068650
101247407	Solyc12g009920
101261314	Solyc03g111360
101263140	Solyc08g079520
101256685	Solyc06g082030
101265309	Solyc11g066400
101268581	Solyc06g065710
101250548	Solyc01g104000
101249381	Solyc07g053740
101261084	Solyc10g085810
101252080	Solyc05g005550
101268452	Solyc03g033380
101247936	Solyc07g042170
101261579	Solyc11g064900
101253463	Solyc12g057050
101260883	Solyc10g074940
101261030	Solyc05g051250
778252	Solyc03g111050
101250242	Solyc08g075510
101256811	Solyc10g012050
101256530	Solyc10g017830
101264237	Solyc08g067100
101256924	Solyc10g049650
101255391	Solyc04g078990
101249710	Solyc12g021170
101250315	Solyc07g005900
101262184	Solyc03g013030
101243875	Solyc03g114410
101260982	Solyc10g084700
101251821	Solyc10g007770
101255361	Solyc11g062250
101260428	Solyc04g076560
101245116	Solyc02g087150
101267342	Solyc09g031770
101244950	Solyc04g074900
101264494	Solyc03g026100
101258225	Solyc02g085190
101244329	Solyc10g047290
101250935	Solyc01g111980
101257754	Solyc03g117550
101257596	Solyc01g080110
101244450	Solyc02g064770
101266237	Solyc07g007890
101267359	Solyc10g051340
544127	Solyc10g083610
101256414	Solyc09g074640
101243965	Solyc12g019690
101265219	Solyc03g115410
778250	Solyc01g105710
101267131	Solyc07g007950
101258330	Solyc11g068400
101257461	Solyc04g056310
101252796	Solyc08g014230
101248825	Solyc10g078630
101258605	Solyc10g078630
101252727	Solyc01g106400
543677	Solyc11g066440
100736510	Solyc02g084870
101256642	Solyc11g011140
101251278	Solyc04g053110
101261182	Solyc02g092430
101264876	Solyc10g083700
101246326	Solyc12g089180
101246882	Solyc02g089410
101255842	Solyc10g049640
101258990	Solyc01g066480
101252703	Solyc07g065130
101258368	Solyc05g014470
101267634	Solyc01g011510
101249098	Solyc07g020710
101244233	Solyc01g108320
101247790	Solyc03g019680
101259349	Solyc07g045480
101260045	Solyc05g007160
101247890	Solyc12g015710
101262887	Solyc02g094100
101261453	Solyc01g086690
101247926	Solyc06g074510
101265555	Solyc06g082950
101255071	Solyc12g036200
101262377	Solyc02g067540
101253728	Solyc10g008800
101250531	Solyc08g067910
101267885	Solyc04g045340
101256392	Solyc07g007390
100874539	Solyc10g084150
101247022	Solyc05g056280
101267649	Solyc09g092080
101244799	Solyc09g092080
101265697	Solyc02g084970
101254642	Solyc01g102950
101263512	Solyc05g012090
101251958	Solyc12g055710
101267089	Solyc02g079150
101255567	Solyc12g056720
101257254	Solyc03g115000
101253775	Solyc04g063280
101249273	Solyc06g034200
101267850	Solyc01g106360
101258974	Solyc07g042430
101260953	Solyc07g054570
101263249	Solyc09g091830
101250047	Solyc09g064790
101254200	Solyc05g005690
101255792	Solyc05g053820
101249788	Solyc11g065740
101244041	Solyc10g051200
101251225	Solyc01g096900
101243735	Solyc09g009140
101256570	Solyc03g095770
101249133	Solyc02g089310
101244164	Solyc12g044250
101249435	Solyc12g013810
101249251	Solyc12g057030
101265001	Solyc11g066510
101248906	Solyc09g010780
101264062	Solyc09g065560
101257065	Solyc04g025290
101246728	Solyc06g073520
101254148	Solyc02g093690
101255357	Solyc02g079060
101249307	Solyc10g007840
101247339	Solyc07g053850
101248151	Solyc01g106150
100736525	Solyc03g117590
101261255	Solyc08g068390
101244251	Solyc02g069500
101253992	Solyc04g005320
101253161	Solyc03g019900
101254321	Solyc08g066640
100125909	Solyc02g036350
101261938	Solyc08g008060
101249860	Solyc01g095120
101255137	Solyc09g090250
101255486	Solyc04g009580
101256864	Solyc03g112410
101268551	Solyc12g010120
101249363	Solyc05g055060
101257211	Solyc09g061290
101245511	Solyc10g080780
101268556	Solyc12g056540
101251264	Solyc11g072260
101250446	Solyc11g072260
778333	Solyc11g072260
101245893	Solyc11g072260
101254167	Solyc03g025540
101255711	Solyc07g021750
101249109	Solyc08g014430
101266904	Solyc11g073280
101251411	Solyc01g005510
101264093	Solyc02g079570
544299	Solyc02g065400
101258712	Solyc10g084630
101259099	Solyc02g093490
101250222	Solyc06g008730
543534	Solyc01g104510
101265614	Solyc12g005370
101244407	Solyc09g014930
101245657	Solyc06g009330
101268583	Solyc06g082620
101254325	Solyc01g007840
101247238	Solyc08g006670
544011	Solyc01g103370
101260696	Solyc11g073010
543627	Solyc01g106280
101263612	Solyc05g054500
100191125	Solyc05g005020
778334	Solyc06g073180
101250936	Solyc10g045540
544113	Solyc06g053610
101256615	Solyc01g008910
101268613	Solyc09g089630
101246189	Solyc01g108400
101257905	Solyc10g008530
101266270	Solyc01g103480
101265099	Solyc11g073240
544238	Solyc01g105560
101262054	Solyc10g007260
544053	Solyc04g082010
101249450	Solyc03g113690
101264626	Solyc05g013340
101264260	Solyc01g109350
101256232	Solyc10g078930
101247202	Solyc03g113140
101266709	Solyc03g118270
101259428	Solyc04g016400
101263355	Solyc01g111440
101246823	Solyc05g015530
101254074	Solyc12g094380
101266779	Solyc02g089690
101246280	Solyc01g087180
100736505	Solyc09g014900
101248354	Solyc02g068100
101263925	Solyc08g068570
101245584	Solyc01g088560
101268548	Solyc02g078940
101243983	Solyc04g054490
101261789	Solyc12g042890
101268658	Solyc03g082630
101251493	Solyc07g062100
101253732	Solyc01g112080
101263418	Solyc06g072710
101254733	Solyc01g095160
101265687	Solyc02g022930
101247318	Solyc05g005190
101265391	Solyc02g084990
101245569	Solyc08g067440
544145	Solyc01g009590
101251433	Solyc11g006060
101263946	Solyc01g087280
101259456	Solyc07g051820
101244877	Solyc06g010000
101262885	Solyc11g017220
101262172	Solyc02g069820
101260914	Solyc12g056180
101268663	Solyc12g100270
101247052	Solyc08g077890
544043	Solyc06g082590
101253639	Solyc10g078830
101267484	Solyc11g061700
100736511	Solyc06g075150
101265215	Solyc12g098180
101254003	Solyc06g065120
101248913	Solyc01g080770
101266287	Solyc02g087290
101250657	Solyc02g062240
101262675	Solyc02g092370
101264168	Solyc10g081490
101253341	Solyc02g082900
101254681	Solyc04g015170
101245014	Solyc11g007080
101250087	Solyc03g031420
101256779	Solyc05g052640
101260161	Solyc08g079660
100736493	Solyc09g074270
101250825	Solyc08g066610
101268735	Solyc11g008350
101055547	Solyc09g083290
101257765	Solyc04g072170
101254548	Solyc10g078880
101254504	Solyc07g056020
101258626	Solyc12g009500
101250444	Solyc01g088760
101263151	Solyc09g061860
101267451	Solyc10g009280
101257626	Solyc02g078980
101263975	Solyc03g006630
101262823	Solyc06g082870
101251254	Solyc02g062400
101258115	Solyc10g084640
101264480	Solyc11g017250
101055527	Solyc03g113390
101259616	Solyc12g049310
101266918	Solyc03g123830
101265881	Solyc02g081340
101259745	Solyc05g014540
101264475	Solyc02g092260
101248492	Solyc06g068870
101257278	Solyc07g007440
101263122	Solyc06g072720
101261342	Solyc07g066330
101264865	Solyc10g006640
101249040	Solyc02g070450
101251354	Solyc02g063390
543949	Solyc03g120340
544236	Solyc07g065980
101250524	Solyc07g044710
101255588	Solyc05g008190
101244094	Solyc07g055210
101256401	Solyc08g006010
101260036	Solyc04g016370
101258994	Solyc01g090350
101256942	Solyc11g065250
101262762	Solyc10g083580
101257506	Solyc01g068240
101252770	Solyc04g056590
101257755	Solyc03g113880
101266622	Solyc03g119370
101268694	Solyc06g067880
101262783	Solyc03g007830
101256929	Solyc02g021220
101257418	Solyc02g093550
101250791	Solyc04g005790
543687	Solyc12g098350
101244997	Solyc01g100350
100736482	Solyc02g083860
101247158	Solyc01g080260
101246092	Solyc01g096670
101250508	Solyc05g050360
101258596	Solyc09g082770
543877	Solyc05g055310
101246390	Solyc10g080840
101247213	Solyc04g077150
101264038	Solyc08g008460
101251281	Solyc04g078780
101247988	Solyc03g033850
101265249	Solyc06g082940
101245711	Solyc02g094000
101244664	Solyc05g010050
101250286	Solyc12g088030
101254605	Solyc07g007310
100037727	Solyc09g065640
101258277	Solyc07g054580
101249357	Solyc05g007910
101257105	Solyc09g065240
101247130	Solyc06g034370
101264434	Solyc06g076510
101257803	Solyc01g068210
101268006	Solyc07g007980
101268182	Solyc05g007670
101262875	Solyc10g079200
101262819	Solyc06g072740
101252931	Solyc01g112090
101259820	Solyc03g093180
101262659	Solyc01g086740
101244095	Solyc07g045100
101253949	Solyc02g005280
101243786	Solyc05g056420
101262151	Solyc09g091790
101259070	Solyc01g007850
101245117	Solyc11g008430
543567	Solyc11g064890
101267349	Solyc01g088390
101252556	Solyc11g069170
543533	Solyc02g021240
101244864	Solyc04g077020
101255542	Solyc01g112170
101245573	Solyc08g080370
101261788	Solyc12g038340
101264554	Solyc01g090630
101247122	Solyc03g110860
101258948	Solyc04g077830
101255070	Solyc12g011290
101254558	Solyc02g071740
101261378	Solyc02g094390
101263493	Solyc03g031470
101262877	Solyc02g093360
101258243	Solyc03g119190
101255180	Solyc12g056800
101258959	Solyc06g005720
101253412	Solyc01g028830
101255353	Solyc11g006300
100736549	Solyc06g065190
101256394	Solyc07g016200
101265630	Solyc03g111200
101261743	Solyc01g079180
101250941	Solyc10g081020
101266021	Solyc04g051150
543616	Solyc11g017300
101256629	Solyc01g105030
101266363	Solyc09g075370
101246334	Solyc03g118320
101262690	Solyc12g005270
101248296	Solyc05g015640
101261521	Solyc05g054580
101255105	Solyc06g051750
101261432	Solyc07g047990
101260053	Solyc06g005800
101258729	Solyc03g007800
101257644	Solyc12g099620
101247139	Solyc07g049210
101262914	Solyc05g012050
101255095	Solyc05g014230
101258916	Solyc11g062440
101244761	Solyc03g110960
101248209	Solyc11g072860
101260642	Solyc11g072860
544081	Solyc11g072860
101256941	Solyc11g072860
544080	Solyc11g072860
101246695	Solyc03g033560
101266059	Solyc08g077050
101260420	Solyc04g008260
101264856	Solyc01g055160
101250618	Solyc08g078620
101248199	Solyc05g056240
101257890	Solyc09g007310
544254	Solyc08g068730
101267510	Solyc03g119120
101258820	Solyc11g066250
101255115	Solyc07g055980
101254943	Solyc09g091440
101268144	Solyc01g097760
101257470	Solyc05g054740
101256652	Solyc12g008360
101257330	Solyc02g070020
101265395	Solyc02g078580
101247586	Solyc12g009060
101265066	Solyc01g079340
101266704	Solyc03g093520
101260958	Solyc08g068370
101266568	Solyc01g110380
101265325	Solyc04g010320
101264324	Solyc05g007450
101243998	Solyc05g050800
101259139	Solyc03g117490
101261194	Solyc11g066340
101265689	Solyc10g080590
101256586	Solyc05g005780
101257960	Solyc05g007080
101267617	Solyc06g083620
101256271	Solyc03g117600
101260572	Solyc01g080190
101254711	Solyc07g066620
100316881	Solyc02g071040
101252989	Solyc05g042040
101263800	Solyc12g098310
101246909	Solyc03g113150
100736474	Solyc05g049970
101247705	Solyc12g087840
543572	Solyc08g062340
101255692	Solyc05g014250
101246142	Solyc05g050600
101254007	Solyc07g021550
778203	Solyc06g083590
101055603	Solyc06g076100
543882	Solyc11g069950
101246149	Solyc06g072330
101260024	Solyc12g056580
104648974	Solyc01g090870
101263720	Solyc06g082670
101254492	Solyc05g051620
101261972	Solyc10g074920
101247304	Solyc03g093940
101253937	Solyc01g096990
101261690	Solyc03g032050
101266244	Solyc08g029190
101255662	Solyc03g005230
101262545	Solyc08g065430
101260369	Solyc01g008770
101266343	Solyc06g082780
101252596	Solyc06g065320
101244991	Solyc09g065860
101055507	Solyc03g013340
101245344	Solyc03g113220
101247541	Solyc07g064620
101255487	Solyc04g005230
101245610	Solyc02g077300
101245225	Solyc02g062540
101251423	Solyc10g054820
543994	Solyc08g014000
101257217	Solyc01g105140
101266742	Solyc08g016510
101258795	Solyc01g109130
543525	Solyc10g054590
101254245	Solyc10g054590
101253944	Solyc10g054590
101263947	Solyc01g104490
101248049	Solyc01g096750
101247490	Solyc11g011860
101263097	Solyc03g119220
101258488	Solyc01g091620
101244656	Solyc04g016390
101259734	Solyc04g016390
101247760	Solyc01g110820
101267290	Solyc03g044000
101255497	Solyc06g008970
101257897	Solyc01g091570
101248171	Solyc02g068560
101248759	Solyc03g119250
104645444	Solyc01g007810
101258745	Solyc04g039670
101265039	Solyc06g062290
101268238	Solyc10g079840
543973	Solyc02g063150
101257284	Solyc07g065450
101263942	Solyc10g024360
101252976	Solyc04g011790
101255347	Solyc02g093640
101251769	Solyc04g011840
101248218	Solyc07g042160
101244498	Solyc07g006790
101262540	Solyc08g005130
101245359	Solyc05g018570
101252084	Solyc05g014200
101248367	Solyc03g083770
101244672	Solyc06g074730
101244003	Solyc06g076400
101262486	Solyc11g073120
101248843	Solyc02g077650
101248225	Solyc08g066350
101254417	Solyc09g008510
100316887	Solyc03g082690
101244074	Solyc04g081810
101266661	Solyc08g077030
101250758	Solyc02g089240
101259644	Solyc06g062940
101250892	Solyc05g054060
101268274	Solyc04g005460
101263446	Solyc01g006190
104647562	Solyc05g054250
101247581	Solyc11g027870
101267107	Solyc04g007940
101250019	Solyc05g052790
101245758	Solyc04g082890
778337	Solyc02g081550
101268600	Solyc08g074570
101255625	Solyc01g080020
101267960	Solyc02g068340
101265268	Solyc09g011620
101244008	Solyc06g068150
101250283	Solyc03g081240
101264095	Solyc12g006630
101251684	Solyc06g008760
101248934	Solyc02g083180
101246116	Solyc03g094010
543998	Solyc01g080280
101247858	Solyc01g094930
104645908	Solyc02g069680
101245103	Solyc10g055640
101263970	Solyc11g040330
101252349	Solyc02g081920
101252721	Solyc01g095990
101255606	Solyc07g054740
101250895	Solyc06g034040
101260376	Solyc01g094190
101250363	Solyc02g062250
101055600	Solyc09g010690
100037489	Solyc02g089160
101261420	Solyc06g068240
101262655	Solyc09g065480
101265427	Solyc04g005810
101268471	Solyc05g007730
101251680	Solyc05g054980
101245229	Solyc03g007070
101259471	Solyc08g077300
101245760	Solyc05g006490
101244484	Solyc05g008870
101253254	Solyc02g076930
101259227	Solyc03g114930
101261075	Solyc10g053970
101266123	Solyc05g013440
101256596	Solyc06g074090
101255706	Solyc06g068560
101262116	Solyc05g053520
101254082	Solyc04g063290
101262417	Solyc05g007680
101244578	Solyc04g080750
543872	Solyc09g007630
101246566	Solyc09g089670
101251747	Solyc11g061720
101261236	Solyc06g009210
101258026	Solyc02g071450
104647554	Solyc05g056360
101245281	Solyc01g005400
101247515	Solyc04g007070
101259287	Solyc01g090360
101264803	Solyc12g088880
101254846	Solyc01g105280
101267875	Solyc03g093650
101255185	Solyc03g117630
101246868	Solyc01g100400
101263577	Solyc11g071990
101260750	Solyc08g079630
101259710	Solyc12g006320
101265370	Solyc01g100170
101260015	Solyc03g007740
101250999	Solyc06g051360
101262570	Solyc10g044480
101259821	Solyc12g099560
101262902	Solyc03g097340
101250874	Solyc12g098890
101252402	Solyc06g048910
543845	Solyc09g098150
101264903	Solyc03g078390
100134889	Solyc07g061720
101268818	Solyc10g083920
101258414	Solyc01g111090
101250669	Solyc03g064020
101245643	Solyc04g072690
101264624	Solyc05g006110
101265307	Solyc11g068670
101265469	Solyc09g009290
101261675	Solyc10g085870
101254880	Solyc03g083420
101259768	Solyc08g007150
101254490	Solyc05g056020
101251465	Solyc04g011850
101256451	Solyc02g063220
101268284	Solyc05g054030
101267706	Solyc05g015310
101261241	Solyc06g069470
101250586	Solyc03g116730
101259311	Solyc11g072960
101250729	Solyc01g073910
100301939	Solyc07g066580
101258992	Solyc09g065330
101267594	Solyc03g121570
101246529	Solyc04g072770
101254053	Solyc02g072180
101248272	Solyc03g033880
101251242	Solyc02g086800
101267889	Solyc05g006340
101261370	Solyc01g109260
101248592	Solyc07g048120
101243864	Solyc12g005630
100191118	Solyc11g071810
543835	Solyc08g068700
101251314	Solyc08g082890
101253766	Solyc03g118650
101244202	Solyc07g052910
101246585	Solyc02g085820
101254027	Solyc01g066840
101260663	Solyc08g068350
101263314	Solyc05g014800
543852	Solyc04g005310
101260400	Solyc02g089610
101263728	Solyc07g053190
101264305	Solyc12g096060
543760	Solyc01g073640
101267522	Solyc04g082750
101260690	Solyc11g040130
101253644	Solyc11g007600
101256588	Solyc05g014310
101250326	Solyc08g076650
101255279	Solyc03g095960
101252289	Solyc06g008790
101244435	Solyc02g090820
101252862	Solyc03g118860
101256609	Solyc08g007010
101247013	Solyc04g079820
101253938	Solyc01g098400
101261206	Solyc12g056160
101262109	Solyc04g079110
101262710	Solyc04g011430
101257580	Solyc07g047670
101267382	Solyc12g005470
101251300	Solyc06g065660
101256131	Solyc01g105050
101251439	Solyc02g078160
101257937	Solyc12g056490
101248455	Solyc12g005860
101248749	Solyc12g015800
101268527	Solyc10g079740
101262769	Solyc02g080130
101254779	Solyc03g111680
101262454	Solyc01g088050
101257426	Solyc11g011170
101262398	Solyc12g088740
101263877	Solyc03g007870
101257867	Solyc06g084820
101245996	Solyc01g095740
101055537	Solyc08g081170
101250538	Solyc01g006730
101249803	Solyc03g098030
101251442	Solyc11g044540
101268836	Solyc02g062610
101264777	Solyc02g086180
101265519	Solyc03g093460
101249960	Solyc01g095470
101245222	Solyc11g006700
101255468	Solyc03g020010
101260680	Solyc10g084690
101266030	Solyc05g054400
101267426	Solyc07g064850
101257248	Solyc03g083300
101251641	Solyc02g085600
101252551	Solyc02g070290
101258790	Solyc10g008550
101254513	Solyc01g005520
101258620	Solyc11g068420
101256462	Solyc03g095980
543966	Solyc10g051310
101246483	Solyc01g111780
101253123	Solyc01g066880
101247383	Solyc02g085790
101268053	Solyc02g083470
104649495	Solyc10g005470
101265759	Solyc08g079460
100736529	Solyc07g043410
101264601	Solyc03g078400
101244556	Solyc03g044440
543719	Solyc03g097910
101255628	Solyc01g095090
101255656	Solyc11g033260
101260619	Solyc12g056450
101249735	Solyc06g071020
101246164	Solyc08g067480
101243718	Solyc06g067870
543685	Solyc10g047170
101263182	Solyc11g066420
100736487	Solyc12g006860
544052	Solyc07g049530
101265582	Solyc09g074240
101253372	Solyc04g008790
101258724	Solyc11g072940
101258154	Solyc05g053730
544039	Solyc01g079790
101251822	Solyc10g005650
101258577	Solyc08g066820
101257465	Solyc04g080290
101258375	Solyc06g051960
101256150	Solyc11g008400
544040	Solyc06g074740
100736539	Solyc12g040680
544021	Solyc05g047570
101265336	Solyc05g056550
101255653	Solyc02g079050
101256830	Solyc11g012290
101254875	Solyc12g010700
101265256	Solyc07g063690
101244370	Solyc05g005080
100147722	Solyc11g011920
101263697	Solyc04g051360
101262979	Solyc11g017070
101248458	Solyc12g015780
101055518	Solyc02g070390
101246790	Solyc11g065640
101261391	Solyc11g065720
101264002	Solyc04g078120
101252882	Solyc05g053940
101248209	Solyc11g072860
101260642	Solyc11g072860
544081	Solyc11g072860
101256941	Solyc11g072860
544080	Solyc11g072860
100736458	Solyc03g116320
543722	Solyc01g107730
101257785	Solyc07g053460
101266341	Solyc06g069220
101250521	Solyc07g006370
101256141	Solyc10g077030
101248440	Solyc02g091860
101248585	Solyc06g071110
101254964	Solyc02g071930
101258631	Solyc12g044520
101255351	Solyc02g091520
101248452	Solyc11g070140
101245750	Solyc04g007280
101247116	Solyc03g120310
101267830	Solyc08g007500
100316882	Solyc02g080570
101249436	Solyc12g010110
101249245	Solyc03g044630
101251190	Solyc06g034030
101264411	Solyc03g097750
101245497	Solyc01g095270
101258872	Solyc07g024000
101267110	Solyc04g047870
101253667	Solyc12g017260
101263645	Solyc01g109990
101268139	Solyc09g075280
101247401	Solyc03g006000
101264138	Solyc07g063890
101265520	Solyc12g056250
101245649	Solyc05g018590
101253955	Solyc11g007610
101244903	Solyc01g095230
101268437	Solyc10g047360
101254402	Solyc07g043480
101265029	Solyc05g055030
101267744	Solyc10g007000
101255562	Solyc03g031750
101250763	Solyc11g020280
101259980	Solyc01g096220
778272	Solyc03g093240
101249565	Solyc08g005610
101264765	Solyc10g009400
101268747	Solyc12g062280
101247279	Solyc02g087040
101267668	Solyc11g006970
101257653	Solyc04g014880
101247296	Solyc03g044260
101251979	Solyc05g009220
101252666	Solyc03g058860
101250143	Solyc08g082680
101249544	Solyc04g009220
101250477	Solyc12g005920
101259081	Solyc09g091610
101263981	Solyc12g038510
101258501	Solyc01g109120
101247266	Solyc01g107410
544203	Solyc06g051400
101252983	Solyc04g081060
101256654	Solyc12g009410
101256889	Solyc06g068500
101248335	Solyc01g103920
101263130	Solyc07g032090
101258260	Solyc05g016410
101252040	Solyc11g012080
101261939	Solyc08g015960
101265802	Solyc03g006710
100271890	Solyc01g109880
101255141	Solyc10g012170
101264818	Solyc04g076790
101246404	Solyc12g009010
101245938	Solyc04g014270
101252547	Solyc11g013200
101262779	Solyc02g070270
101250807	Solyc06g053900
101255659	Solyc11g071550
101244120	Solyc01g090880
104647411	Solyc05g023750
101245943	Solyc05g007810
101264594	Solyc12g009890
101260391	Solyc02g083850
100134884	Solyc02g062560
101262538	Solyc07g066280
101260591	Solyc10g080350
101264704	Solyc03g032150
101243715	Solyc06g035610
101266268	Solyc10g009340
101268477	Solyc06g074810
101055519	Solyc12g099930
100736471	Solyc08g078320
101245268	Solyc07g055170
100736526	Solyc03g080190
101243933	Solyc09g097840
101266439	Solyc08g076480
101259784	Solyc09g074780
101268778	Solyc07g064120
100134872	Solyc02g079930
101055605	Solyc04g082020
101267275	Solyc01g108230
101265872	Solyc10g019040
544200	Solyc11g072310
543748	Solyc02g092980
101257740	Solyc12g017470
101243954	Solyc11g042930
101259524	Solyc03g112580
101245233	Solyc03g093890
101263028	Solyc05g053480
101246341	Solyc04g074960
101261471	Solyc10g074930
101259744	Solyc05g011920
101246292	Solyc10g076420
543924	Solyc02g090110
101266968	Solyc09g006000
101260911	Solyc03g071570
101259222	Solyc03g093140
101250289	Solyc03g116740
101252021	Solyc09g008630
101253133	Solyc01g099670
101251825	Solyc01g112020
101250913	Solyc08g075840
101258319	Solyc10g085690
101262536	Solyc07g040980
101259171	Solyc07g043130
101261691	Solyc12g006840
101265778	Solyc01g109870
101260976	Solyc01g103960
101260340	Solyc04g078910
101261049	Solyc08g006170
101265521	Solyc03g123880
101256097	Solyc06g066330
101258402	Solyc01g034080
101266865	Solyc09g065770
101264842	Solyc07g064950
101263499	Solyc12g041890
104646605	Solyc03g114320
101264537	Solyc08g005210
101264007	Solyc05g007440
101248166	Solyc02g067010
101268009	Solyc07g042510
101251315	Solyc01g018020
101262164	Solyc02g087560
101255303	Solyc06g053840
101249340	Solyc03g094120
101254962	Solyc02g081820
101265739	Solyc06g071870
101252056	Solyc03g019850
101244943	Solyc03g118800
101254439	Solyc02g091560
101258913	Solyc02g078900
101254581	Solyc03g119970
104644273	Solyc12g056560
101267350	Solyc01g090760
101246902	Solyc12g089210
101260997	Solyc03g005450
101257833	Solyc12g005060
101243746	Solyc10g006490
101249371	Solyc06g072160
101261156	Solyc01g080210
101256257	Solyc03g025470
101259783	Solyc01g081390
101264576	Solyc02g093290
101247951	Solyc01g010880
544272	Solyc01g099630
101253225	Solyc01g079880
101253471	Solyc03g114030
101245656	Solyc05g053690
101253326	Solyc01g106440
101253335	Solyc10g078790
543618	Solyc01g079480
101253436	Solyc01g106750
101266570	Solyc01g095260
101251707	Solyc08g076000
101248793	Solyc07g052610
101262478	Solyc02g077670
101244682	Solyc07g055190
101267023	Solyc05g013480
101268712	Solyc09g009180
778275	Solyc06g068160
101256162	Solyc12g017830
101253256	Solyc03g005120
101253102	Solyc07g041830
543773	Solyc04g015680
101264697	Solyc02g062860
101262912	Solyc04g071140
101246276	Solyc01g068070
101266688	Solyc02g078560
101262506	Solyc04g008110
101247883	Solyc11g027880
101245883	Solyc01g088570
101256900	Solyc08g007250
101247205	Solyc04g015570
101261626	Solyc06g050930
101255029	Solyc01g079970
101263617	Solyc06g050590
778313	Solyc04g008540
101253342	Solyc02g080540
109118966	Solyc11g073230
543958	Solyc01g060130
101264254	Solyc01g091820
101245390	Solyc09g011380
101248026	Solyc07g063410
101261384	Solyc02g082510
543903	Solyc07g065840
101258934	Solyc03g113780
101263379	Solyc03g006610
101256259	Solyc03g034200
101257028	Solyc02g032850
101245019	Solyc02g079520
101263254	Solyc10g007860
101266705	Solyc03g093380
101260723	Solyc04g082490
101258270	Solyc06g074030
101257024	Solyc10g054400
544180	Solyc01g100460
101249428	Solyc02g063490
101264386	Solyc10g081530
101248331	Solyc09g089870
101267163	Solyc09g097910
3950381	Solyc01g067760
101262189	Solyc03g078570
543914	Solyc03g093130
101268015	Solyc08g065890
101260128	Solyc04g055160
101248071	Solyc02g068120
101255220	Solyc07g063140
101264388	Solyc11g006780
101244009	Solyc06g083600
101249537	Solyc12g096690
101252489	Solyc05g056100
101246707	Solyc04g054330
101251154	Solyc03g019820
101264770	Solyc01g094990
101249465	Solyc06g065450
101266919	Solyc12g099290
101248983	Solyc06g066640
101247697	Solyc12g010360
101267959	Solyc02g070790
101258104	Solyc01g098640
101252925	Solyc01g104070
101266080	Solyc10g075070
101248124	Solyc08g067630
101245248	Solyc04g051730
101257017	Solyc10g005300
101246723	Solyc05g050580
101268493	Solyc08g082960
101255378	Solyc12g088340
101268518	Solyc01g102350
101256935	Solyc11g008960
101258825	Solyc12g010900
101254623	Solyc08g078690
101268557	Solyc03g097530
101259838	Solyc04g077860
101248277	Solyc03g095180
101268033	Solyc01g103560
101259753	Solyc06g005790
